CountryName|City Parent Division|CityName|Variant Names|Coordinate
Colombia|Antioquia|San Jerónimo|San Jeronimo|-75.73,6.45,0
Colombia|Antioquia|Valparaíso|\N|-75.63,5.62,0
Colombia|Antioquia|Pueblorrico|\N|-75.84,5.79,0
Colombia|Antioquia|Betania|\N|-75.98,5.75,0
Colombia|Antioquia|Tarso|\N|-75.83,5.87,0
Colombia|Antioquia|Hispania|\N|-75.91,5.8,0
Colombia|Antioquia|Maceo|\N|-74.79,6.55,0
Colombia|Antioquia|Carolina|\N|-75.28,6.73,0
Colombia|Antioquia|Heliconia|\N|-75.73,6.21,0
Colombia|Antioquia|Sabanalarga|\N|-75.82,6.85,0
Colombia|Antioquia|Yalí|\N|-74.85,6.68,0
Colombia|Antioquia|San Francisco|\N|-75.98,6.12,0
Colombia|Antioquia|Caramanta|\N|-75.65,5.54,0
Colombia|Antioquia|Argelia|\N|-75.15,5.73,0
Colombia|Antioquia|Briceño|\N|-75.55,7.11,0
Colombia|Antioquia|Caracolí|\N|-74.77,6.4,0
Colombia|Antioquia|Uramita|\N|-76.17,6.9,0
Colombia|Antioquia|San Andrés|San Andrés de Cuerquía|-75.68,6.9,0
Colombia|Antioquia|Campamento|\N|-75.3,6.98,0
Colombia|Antioquia|Angostura|\N|-75.34,6.89,0
Colombia|Antioquia|Nariño|\N|-75.18,5.61,0
Colombia|Antioquia|Ebéjico|\N|-75.77,6.33,0
Colombia|Antioquia|Vigía del Fuerte|\N|-76.9,6.59,0
Colombia|Antioquia|Santo Domingo|Santo Domingo de los Colorados|-75.17,6.47,0
Colombia|Antioquia|Peque|\N|-75.91,7.02,0
Colombia|Antioquia|San José de la Montaña|\N|-75.68,6.85,0
Colombia|Antioquia|Guadalupe|Arenilla|-75.24,6.82,0
Colombia|Antioquia|Belmira|\N|-75.67,6.61,0
Colombia|Antioquia|Montebello|\N|-75.52,5.95,0
Colombia|Antioquia|Alejandría|\N|-75.08,6.37,0
Colombia|Antioquia|Liborina|\N|-75.82,6.68,0
Colombia|Antioquia|Armenia|\N|-75.79,6.16,0
Colombia|Antioquia|Buriticá|\N|-75.91,6.72,0
Colombia|Antioquia|Caicedo|\N|-75.99,6.41,0
Colombia|Antioquia|Concepción|San Roque|-75.26,6.4,0
Colombia|Antioquia|Toledo|\N|-75.86,6.98,0
Colombia|Antioquia|Anzá|Anza|-75,6.31,0
Colombia|Antioquia|Giraldo|\N|-75.99,6.68,0
Colombia|Antioquia|Murindó|\N|-76.76,6.99,0
Colombia|Antioquia|Abriaquí|\N|-76.06,6.63,0
Colombia|Arauca|Arauca|\N|-70.76,7.08,0
Colombia|Arauca|Saravena|\N|-71.92,6.99,0
Colombia|Arauca|Tame|\N|-71.74,6.46,0
Colombia|Arauca|Arauquita|\N|-71.44,7.02,0
Colombia|Arauca|Fortul|\N|-71.78,6.79,0
Colombia|Arauca|Puerto Rondón|\N|-71.1,6.28,0
Colombia|Arauca|Cravo Norte|\N|-70.21,6.3,0
Colombia|Atlántico|Barranquilla|\N|-74.8,10.96,0
Colombia|Atlántico|Soledad|\N|-74.77,10.92,0
Colombia|Atlántico|Malambo|\N|-74.77,10.86,0
Colombia|Atlántico|Sabanalarga|\N|-74.92,10.64,0
Colombia|Atlántico|Baranoa|\N|-74.92,10.8,0
Colombia|Atlántico|Galapa|\N|-74.89,10.91,0
Colombia|Atlántico|Sabanagrande|\N|-74.75,10.72,0
Colombia|Atlántico|Palmar de Varela|\N|-74.76,10.75,0
Colombia|Atlántico|Santo Tomás|Santo Tomás del Norte|-74.75,10.76,0
Colombia|Atlántico|Puerto Colombia|\N|-74.95,10.99,0
Colombia|Atlántico|Repelón|\N|-75.13,10.5,0
Colombia|Atlántico|Campo de la Cruz|\N|-74.89,10.39,0
Colombia|Atlántico|Santa Lucía|Santa Lucia|-74.97,10.33,0
Colombia|Atlántico|Manatí|\N|-74.96,10.46,0
Colombia|Atlántico|Polo Nuevo|Polonuevo|-74.87,10.78,0
Colombia|Atlántico|Luruaco|\N|-75.15,10.62,0
Colombia|Atlántico|Juan de Acosta|\N|-75.03,10.83,0
Colombia|Atlántico|Ponedera|\N|-74.75,10.64,0
Colombia|Atlántico|Candelaria|\N|-74.88,10.46,0
Colombia|Atlántico|Suan|\N|-74.88,10.34,0
Colombia|Atlántico|Usiacurí|\N|-74.98,10.75,0
Colombia|Atlántico|Tubará|\N|-74.98,10.87,0
Colombia|Atlántico|Piojó|\N|-75.11,10.75,0
Colombia|Bogotá|Bogotá|\N|-74.09,4.63,0
Colombia|Bolívar|Cartagena|Cartagena de los Indes, Carthagène|-75.5,10.4,0
Colombia|Bolívar|Magangué|Mangangué|-74.74,9.23,0
Colombia|Bolívar|Turbaco|\N|-75.42,10.34,0
Colombia|Bolívar|Arjona|\N|-75.35,10.26,0
Colombia|Bolívar|El Carmen de Bolívar|\N|-75.13,9.72,0
Colombia|Bolívar|San Pablo|San Pablo de Barva|-75.27,10.05,0
Colombia|Bolívar|San Juan Nepomuceno|\N|-75.09,9.96,0
Colombia|Bolívar|Mompós|\N|-74.43,9.24,0
Colombia|Bolívar|San Jacinto|\N|-75.14,9.83,0
Colombia|Bolívar|Santa Rosa del Sur|\N|-74.05,7.96,0
Colombia|Bolívar|María la Baja|\N|-75.32,9.99,0
Colombia|Bolívar|Villanueva|\N|-75.29,10.45,0
Colombia|Bolívar|Calamar|\N|-74.9,10.25,0
Colombia|Bolívar|Turbaná|\N|-75.44,10.28,0
Colombia|Bolívar|Santa Rosa|Toay|-75.37,10.45,0
Colombia|Bolívar|San Estanislao|\N|-75.15,10.4,0
Colombia|Bolívar|Clemencia|\N|-75.33,10.59,0
Colombia|Bolívar|Montecristo|\N|-74.48,8.3,0
Colombia|Bolívar|Mahates|\N|-75.19,10.24,0
Colombia|Bolívar|Zambrano|\N|-74.82,9.75,0
Colombia|Bolívar|Soplaviento|\N|-75.14,10.39,0
Colombia|Bolívar|Cicuco|\N|-74.66,9.26,0
Colombia|Bolívar|Río Viejo|\N|-73.84,8.59,0
Colombia|Bolívar|Altos del Rosario|\N|-74.17,8.79,0
Colombia|Bolívar|San Martín de Loba|\N|-74.04,8.94,0
Colombia|Bolívar|Simití|\N|-73.95,7.97,0
Colombia|Bolívar|Arenal|\N|-73.95,8.47,0
Colombia|Bolívar|Arroyohondo|Arroyo Hondo|-75.02,10.25,0
Colombia|Bolívar|Talaigua|Talaigua Nuevo|-74.57,9.31,0
Colombia|Bolívar|San Cristóbal|\N|-75.25,9.88,0
Colombia|Bolívar|Barranco de Loba|\N|-74.11,8.95,0
Colombia|Bolívar|Morales|\N|-73.87,8.31,0
Colombia|Bolívar|Santa Catalina|Holmberg|-75.29,10.61,0
Colombia|Bolívar|Tiquisio|\N|-74.27,8.56,0
Colombia|Bolívar|Regidor|\N|-73.83,8.67,0
Colombia|Bolívar|Cantagallo|\N|-73.92,7.38,0
Colombia|Bolívar|San Jacinto del Cauca|\N|-74.72,8.25,0
Colombia|Bolívar|El Guamo|\N|-75,10.04,0
Colombia|Bolívar|Achí|\N|-74.56,8.57,0
Colombia|Bolívar|El Peñon|\N|-73.95,8.98,0
Colombia|Bolívar|San Fernando|\N|-74.53,9.28,0
Colombia|Bolívar|Hatillo de Loba|\N|-74.08,8.96,0
Colombia|Bolívar|Córdoba|La Calera, Villa Allende, Río Ceballos, Unquillo|-74.83,9.59,0
Colombia|Bolívar|Pinillos|\N|-74.47,8.92,0
Colombia|Bolívar|Margarita|\N|-74.29,9.15,0
Colombia|Boyacá|Tunja|\N|-73.37,5.55,0
Colombia|Boyacá|Sogamoso|\N|-72.94,5.72,0
Colombia|Boyacá|Duitama|\N|-73.02,5.83,0
Colombia|Boyacá|Chiquinquirá|\N|-73.82,5.62,0
Colombia|Boyacá|Puerto Boyacá|\N|-74.59,5.98,0
Colombia|Boyacá|Paipa|\N|-73.11,5.78,0
Colombia|Boyacá|Garagoa|\N|-73.37,5.08,0
Colombia|Boyacá|Moniquirá|\N|-73.59,5.89,0
Colombia|Boyacá|Leiva|Villa de Leiva, Villa de Leyva|-73.57,5.63,0
Colombia|Boyacá|Guateque|\N|-73.52,5.01,0
Colombia|Boyacá|Santa Rosa de Viterbo|Santa Rosa Viterbo|-72.97,5.89,0
Colombia|Boyacá|Aquitania|\N|-72.89,5.52,0
Colombia|Boyacá|Muzo|\N|-74.11,5.53,0
Colombia|Boyacá|Nobsa|\N|-72.95,5.77,0
Colombia|Boyacá|Soatá|\N|-72.7,6.33,0
Colombia|Boyacá|Miraflores|\N|-73.15,5.2,0
Colombia|Boyacá|Ramiriquí|\N|-73.34,5.4,0
Colombia|Boyacá|Samacá|\N|-73.49,5.49,0
Colombia|Boyacá|Belén|\N|-72.92,5.99,0
Colombia|Boyacá|Tibasosa|\N|-73,5.75,0
Colombia|Boyacá|Otanche|\N|-74.19,5.66,0
Colombia|Boyacá|Ráquira|\N|-73.64,5.54,0
Colombia|Boyacá|Socha|\N|-72.72,5.98,0
Colombia|Boyacá|Toca|\N|-73.2,5.57,0
Colombia|Boyacá|Boavita|\N|-72.59,6.33,0
Colombia|Boyacá|Paz del Río|Paz de Río|-72.75,6.08,0
Colombia|Boyacá|Pauna|\N|-73.98,5.66,0
Colombia|Boyacá|El Cocuy|\N|-72.45,6.41,0
Colombia|Boyacá|Turmequé|\N|-73.5,5.32,0
Colombia|Boyacá|Tuta|\N|-73.23,5.69,0
Colombia|Boyacá|Santa Maria|Santa María de Dota|-73.26,4.86,0
Colombia|Boyacá|Chivatá|\N|-73.27,5.53,0
Colombia|Boyacá|Santana|Porto Santana|-73.48,6.06,0
Colombia|Boyacá|Monguí|\N|-72.83,5.72,0
Colombia|Boyacá|Firavitoba|\N|-73,5.65,0
Colombia|Boyacá|Ventaquemada|\N|-73.53,5.37,0
Colombia|Boyacá|Cubará|\N|-72.07,7.04,0
Colombia|Boyacá|Sáchica|\N|-73.55,5.58,0
Colombia|Boyacá|Umbita|\N|-73.45,5.23,0
Colombia|Boyacá|Jenesano|\N|-73.37,5.39,0
Colombia|Boyacá|San Luis de Gaceno|\N|-73.17,4.82,0
Colombia|Boyacá|Floresta|\N|-72.92,5.86,0
Colombia|Boyacá|San Pablo de Borbur|\N|-74.06,5.66,0
Colombia|Boyacá|Arcabuco|\N|-73.43,5.75,0
Colombia|Boyacá|Tasco|\N|-72.78,5.92,0
Colombia|Boyacá|Cucaita|\N|-73.47,5.53,0
Colombia|Boyacá|Chita|\N|-72.48,6.19,0
Colombia|Boyacá|Pesca|\N|-73.05,5.55,0
Colombia|Boyacá|Quípama|\N|-74.18,5.52,0
Colombia|Boyacá|Güicán|\N|-72.42,6.47,0
Colombia|Boyacá|Corrales|\N|-72.85,5.83,0
Colombia|Boyacá|Siachoque|\N|-73.23,5.5,0
Colombia|Boyacá|Mongua|\N|-72.8,5.76,0
Colombia|Boyacá|Tibaná|\N|-73.4,5.32,0
Colombia|Boyacá|Gámeza|Gameza|-72.81,5.81,0
Colombia|Boyacá|Cerinza|\N|-72.95,5.95,0
Colombia|Boyacá|San Mateo|\N|-72.56,6.41,0
Colombia|Boyacá|Guayatá|\N|-73.49,4.96,0
Colombia|Boyacá|Sutamarchán|\N|-73.63,5.6,0
Colombia|Boyacá|Ciénega|\N|-73.3,5.4,0
Colombia|Boyacá|Tópaga|\N|-72.84,5.77,0
Colombia|Boyacá|La Uvita|\N|-72.56,6.32,0
Colombia|Boyacá|Chinavita|\N|-73.37,5.17,0
Colombia|Boyacá|Labranzagrande|\N|-72.56,5.57,0
Colombia|Boyacá|Tenza|\N|-73.42,5.08,0
Colombia|Boyacá|Nuevo Colón|\N|-73.47,5.35,0
Colombia|Boyacá|El Espino|\N|-72.43,6.49,0
Colombia|Boyacá|Socotá|\N|-72.64,6.04,0
Colombia|Boyacá|Chitaraque|\N|-73.37,6.08,0
Colombia|Boyacá|La Capilla|\N|-73.48,5.7,0
Colombia|Boyacá|Páez|Belalcázar|-73.06,5.1,0
Colombia|Boyacá|San José de Pare|\N|-73.54,6.02,0
Colombia|Boyacá|Zetaquira|\N|-73.17,5.29,0
Colombia|Boyacá|Pajarito|\N|-72.71,5.29,0
Colombia|Boyacá|Susacón|\N|-72.69,6.23,0
Colombia|Boyacá|Macanal|\N|-73.32,4.98,0
Colombia|Boyacá|Cómbita|\N|-73.33,5.63,0
Colombia|Boyacá|Iza|\N|-72.98,5.6,0
Colombia|Boyacá|Campohermoso|\N|-73.11,5.03,0
Colombia|Boyacá|Maripí|\N|-74.01,5.55,0
Colombia|Boyacá|Chiscas|\N|-72.5,6.54,0
Colombia|Boyacá|Tipacoque|\N|-72.7,6.42,0
Colombia|Boyacá|Soracá|\N|-73.32,5.5,0
Colombia|Boyacá|La Victoria|Puerto La Victoria|-74.23,5.52,0
Colombia|Boyacá|Motavita|\N|-73.37,5.58,0
Colombia|Boyacá|San Eduardo|\N|-73.05,5.2,0
Colombia|Boyacá|Somondoco|\N|-73.44,4.99,0
Colombia|Boyacá|Santa Sofía|\N|-73.6,5.72,0
Colombia|Boyacá|Togüí|\N|-73.52,5.39,0
Colombia|Boyacá|Sutatenza|\N|-73.45,5.02,0
Colombia|Boyacá|Saboya|\N|-73.77,5.7,0
Colombia|Boyacá|Coper|\N|-74.05,5.48,0
Colombia|Caldas|Manizales|\N|-75.52,5.06,0
Colombia|Caldas|La Dorada|\N|-74.67,5.47,0
Colombia|Caldas|Chinchiná|\N|-75.6,4.98,0
Colombia|Caldas|Villamaría|\N|-75.52,5.04,0
Colombia|Caldas|Anserma|\N|-75.8,5.33,0
Colombia|Caldas|Ríosucio|\N|-75.72,5.42,0
Colombia|Caldas|Neira|\N|-75.53,5.16,0
Colombia|Caldas|Salamina|\N|-75.48,5.41,0
Colombia|Caldas|Supía|\N|-75.66,5.46,0
Colombia|Caldas|Viterbo|\N|-75.88,5.07,0
Colombia|Caldas|Aguadas|\N|-75.45,5.6,0
Colombia|Caldas|Manzanares|\N|-75.16,5.32,0
Colombia|Caldas|Pensilvania|\N|-75.17,5.39,0
Colombia|Caldas|Aranzazu|\N|-75.49,5.27,0
Colombia|Caldas|Marquetalia|\N|-75.06,5.3,0
Colombia|Caldas|Pácora|\N|-75.46,5.53,0
Colombia|Caldas|Palestina|\N|-75.64,5.02,0
Colombia|Caldas|Samaná|\N|-74.92,5.58,0
Colombia|Caldas|Belalcázar|\N|-75.82,5.01,0
Colombia|Caldas|Risaralda|\N|-75.77,5.17,0
Colombia|Caldas|Norcasia|\N|-74.88,5.57,0
Colombia|Caldas|Filadelfia|Fernheim|-75.56,5.31,0
Colombia|Caldas|Victoria|\N|-74.92,5.32,0
Colombia|Caldas|La Merced|\N|-75.88,5.4,0
Colombia|Caldas|San José|San José de Chiquitos|-75.79,5.09,0
Colombia|Caldas|Marmato|\N|-75.6,5.48,0
Colombia|Caldas|Marulanda|\N|-75.26,5.29,0
Colombia|Caquetá|Florencia|\N|-75.62,1.61,0
Colombia|Caquetá|San Vicente del Caguán|San Vicente Caguán|-74.64,2.07,0
Colombia|Caquetá|Cartagena del Chairá|Cartagena de Chairá|-74.85,1.34,0
Colombia|Caquetá|El Doncello|\N|-75.28,1.68,0
Colombia|Caquetá|Puerto Rico|\N|-75.16,1.91,0
Colombia|Caquetá|El Paujil|\N|-75.33,1.58,0
Colombia|Caquetá|Curillo|Currillo|-75.92,1.04,0
Colombia|Caquetá|San José de Fragua|San José del Fragua|-75.99,1.36,0
Colombia|Caquetá|Belén Andaquíes|Belén, Belén de los Andaquíes, Belén de Los Andaquies|-75.87,1.42,0
Colombia|Caquetá|La Montañita|\N|-75.44,1.48,0
Colombia|Caquetá|Valparaíso|\N|-75.71,1.2,0
Colombia|Caquetá|Albania|\N|-75.88,1.33,0
Colombia|Caquetá|Solano|\N|-75.25,0.71,0
Colombia|Caquetá|Milán|\N|-75.51,1.35,0
Colombia|Caquetá|Morelia|\N|-75.73,1.49,0
Colombia|Casanare|Yopal|El Yopal|-72.41,5.35,0
Colombia|Casanare|Aguazul|\N|-72.56,5.18,0
Colombia|Casanare|Villanueva|\N|-71.97,5.28,0
Colombia|Casanare|Paz de Ariporo|\N|-71.9,5.88,0
Colombia|Casanare|Monterrey|\N|-72.9,4.88,0
Colombia|Casanare|Tauramena|\N|-72.76,5.02,0
Colombia|Casanare|Maní|\N|-72.29,4.82,0
Colombia|Casanare|Trinidad|\N|-71.63,5.43,0
Colombia|Casanare|Orocué|\N|-71.34,4.79,0
Colombia|Casanare|Hato Corozal|\N|-71.77,6.16,0
Colombia|Casanare|Pore|\N|-72,5.73,0
Colombia|Casanare|Támara|\N|-72.17,5.83,0
Colombia|Casanare|San Luis de Palenque|\N|-71.74,5.43,0
Colombia|Casanare|Nunchía|\N|-72.2,5.64,0
Colombia|Casanare|Sabanalarga|\N|-73.04,4.85,0
Colombia|Casanare|Sacama|\N|-72.25,6.1,0
Colombia|Casanare|Chámeza|Chameza|-72.88,5.22,0
Colombia|Casanare|Recetor|\N|-72.76,5.23,0
Colombia|Cauca|Popayán|\N|-76.61,2.42,0
Colombia|Cauca|Santander de Quilichao|Santander, Quilichao|-76.49,3.01,0
Colombia|Cauca|Puerto Tejada|\N|-76.42,3.24,0
Colombia|Cauca|Miranda|\N|-76.24,3.25,0
Colombia|Cauca|Guapí|Guapi|-77.86,2.56,0
Colombia|Cauca|Piendamó|\N|-76.52,2.64,0
Colombia|Cauca|El Bordo|Patía|-76.99,2.12,0
Colombia|Cauca|Villa Rica|\N|-76.85,2.51,0
Colombia|Cauca|Corinto|\N|-76.26,3.18,0
Colombia|Cauca|Timbío|\N|-76.69,2.37,0
Colombia|Cauca|Balboa|\N|-77.22,2.04,0
Colombia|Cauca|El Tambo|\N|-76.82,2.45,0
Colombia|Cauca|López|\N|-76.8,2.43,0
Colombia|Cauca|Suárez|\N|-76.7,2.95,0
Colombia|Cauca|Bolívar|Ciudad Bolívar|-76.97,1.84,0
Colombia|Cauca|Mercaderes|\N|-77.17,1.8,0
Colombia|Cauca|Caloto|\N|-76.41,3.04,0
Colombia|Cauca|Padilla|\N|-76.32,3.23,0
Colombia|Cauca|Argelia|\N|-77.28,2.24,0
Colombia|Cauca|Timbiquí|\N|-77.63,2.76,0
Colombia|Cauca|Silvia|\N|-76.38,2.61,0
Colombia|Cauca|La Vega|\N|-76.78,2,0
Colombia|Cauca|Santa Rosa|Toay|-76.5,1.5,0
Colombia|Cauca|Páez|Belalcázar|-75.99,2.65,0
Colombia|Cauca|Buenos Aires|\N|-76.64,3.02,0
Colombia|Cauca|Puracé|\N|-76.5,2.35,0
Colombia|Cauca|Inzá|\N|-76.07,2.56,0
Colombia|Cauca|Toribio|\N|-76.27,2.96,0
Colombia|Cauca|Totoró|\N|-76.4,2.49,0
Colombia|Cauca|Cajibío|\N|-76.63,2.63,0
Colombia|Cauca|Morales|\N|-76.63,2.76,0
Colombia|Cauca|Almaguer|\N|-76.86,1.92,0
Colombia|Cauca|Caldono|\N|-76.54,2.8,0
Colombia|Cauca|Rosas|\N|-76.74,2.26,0
Colombia|Cauca|Sucre|Sukri|-76.92,2.03,0
Colombia|Cauca|Florencia|\N|-77.08,1.69,0
Colombia|Cauca|La Sierra|\N|-76.76,2.18,0
Colombia|Cauca|Jambaló|\N|-76.33,2.79,0
Colombia|Cauca|San Sebastián|San Sebastián de Buenavista|-76.77,1.84,0
Colombia|César|Valledupar|\N|-73.25,10.48,0
Colombia|César|Aguachica|\N|-73.62,8.31,0
Colombia|César|Agustín Codazzi|Codazzi|-73.25,10.05,0
Colombia|César|Bosconia|\N|-73.85,9.9,0
Colombia|César|La Jagua Ibirico|La Jagua de Ibirico|-73.34,9.58,0
Colombia|César|El Copey|\N|-73.97,10.15,0
Colombia|César|Curumaní|\N|-73.54,9.2,0
Colombia|César|San Alberto|\N|-73.39,7.75,0
Colombia|César|Chiriguaná|\N|-73.61,9.37,0
Colombia|César|Robles la Paz|La Paz|-73.17,10.38,0
Colombia|César|Pailitas|\N|-73.62,8.96,0
Colombia|César|Pelaya|\N|-73.67,8.68,0
Colombia|César|Chimichagua|\N|-73.82,9.26,0
Colombia|César|Becerril|\N|-73.29,9.7,0
Colombia|César|San Martín|San Martín-La Colonia, La Colonia|-73.52,8,0
Colombia|César|Astrea|\N|-73.98,9.5,0
Colombia|César|Gamarra|\N|-73.74,8.33,0
Colombia|César|Manaure|Manaure Balcón César, Manaure Balcón del César|-73.03,10.39,0
Colombia|César|San Diego|\N|-73.19,10.33,0
Colombia|César|La Gloria|\N|-73.81,8.62,0
Colombia|César|Río de Oro|\N|-73.39,8.29,0
Colombia|César|Tamalameque|\N|-73.82,8.86,0
Colombia|César|Pueblo Bello|\N|-73.63,10.37,0
Colombia|César|El Paso|\N|-73.75,9.66,0
Colombia|César|González|\N|-73.38,8.39,0
Colombia|Chocó|Quibdó|\N|-76.66,5.69,0
Colombia|Chocó|Istmina|\N|-76.69,5.16,0
Colombia|Chocó|Tadó|\N|-76.57,5.27,0
Colombia|Chocó|Condoto|\N|-76.65,5.1,0
Colombia|Chocó|Alto Baudó|Pie de Pato, Alto Baudo|-77,5.53,0
Colombia|Chocó|Riosucio|\N|-77.11,7.44,0
Colombia|Chocó|Belén de Bajirá|\N|-76.63,7.31,0
Colombia|Chocó|El Carmen|El Carmen de Atrato|-75.16,5.89,0
Colombia|Chocó|Cértegui|\N|-76.6,5.4,0
Colombia|Chocó|Bojayá|Bellavista, Bojaya|-76.97,6.52,0
Colombia|Chocó|Mutis|Bahía Solano|-77.41,6.22,0
Colombia|Chocó|Acandí|\N|-77.23,8.53,0
Colombia|Chocó|Unguía|\N|-77.1,8.04,0
Colombia|Chocó|Nuquí|\N|-77.27,5.71,0
Colombia|Chocó|Lloró|\N|-76.53,5.5,0
Colombia|Chocó|Cantón de San Pablo|El Cantón de San Pablo, El Cantón del San Pablo|-76.73,5.34,0
Colombia|Chocó|Bajo Baudó|Pizarro|-77.38,4.94,0
Colombia|Chocó|Nóvita|\N|-76.62,4.96,0
Colombia|Chocó|Bagadó|\N|-76.42,5.41,0
Colombia|Chocó|Jurado|\N|-77.77,7.11,0
Colombia|Chocó|Litoral del San Juan|Santa Genoveva de Docorodó, El Litoral del San Juan|-77.37,4.26,0
Colombia|Chocó|San José del Palmar|\N|-76.23,4.97,0
Colombia|Córdoba|Montería|\N|-75.89,8.76,0
Colombia|Córdoba|Montelíbano|\N|-74.1,9.58,0
Colombia|Córdoba|Cereté|\N|-75.79,8.89,0
Colombia|Córdoba|Lorica|\N|-75.81,9.24,0
Colombia|Córdoba|Sahagún|\N|-75.44,8.95,0
Colombia|Córdoba|Planeta Rica|\N|-75.58,8.42,0
Colombia|Córdoba|Tierralta|\N|-76.07,8.18,0
Colombia|Córdoba|Ayapel|\N|-75.15,8.33,0
Colombia|Córdoba|Chinú|\N|-75.4,9.11,0
Colombia|Córdoba|Ciénaga de Oro|\N|-75.62,8.88,0
Colombia|Córdoba|San Antero|\N|-75.76,9.39,0
Colombia|Córdoba|Pueblo Nuevo|Pueblonuevo|-74.96,8.23,0
Colombia|Córdoba|Valencia|\N|-76.15,8.27,0
Colombia|Córdoba|La Apartada|La Frontera|-75.38,8.1,0
Colombia|Córdoba|San Andrés Sotavento|\N|-75.51,9.15,0
Colombia|Córdoba|Momil|\N|-75.68,9.24,0
Colombia|Córdoba|San Bernardo Viento|San Bernardo, San Bernardo del Viento|-75.96,9.36,0
Colombia|Córdoba|San Pelayo|\N|-75.84,8.96,0
Colombia|Córdoba|Buenavista|\N|-76,9.05,0
Colombia|Córdoba|Moñitos|\N|-76.05,8.25,0
Colombia|Córdoba|Purísima|\N|-75.74,9.24,0
Colombia|Córdoba|San Carlos|San Carlos Centro, San Carlos Sud|-75.71,8.74,0
Colombia|Córdoba|Puerto Escondido|Tepeolulco|-76.25,9.02,0
Colombia|Córdoba|Cotorra|\N|-75.8,9.05,0
Colombia|Córdoba|Los Córdobas|\N|-76.36,8.9,0
Colombia|Córdoba|Canalete|\N|-76.2,8.68,0
Colombia|Córdoba|Chimá|\N|-75.63,9.15,0
Colombia|Cundinamarca|Soacha|\N|-74.22,4.58,0
Colombia|Cundinamarca|Facatativá|\N|-74.37,4.82,0
Colombia|Cundinamarca|Zipaquirá|\N|-74.01,5.03,0
Colombia|Cundinamarca|Fusagasugá|\N|-74.37,4.34,0
Colombia|Cundinamarca|Chía|\N|-74.07,4.87,0
Colombia|Cundinamarca|Mosquera|\N|-74.23,4.72,0
Colombia|Cundinamarca|Girardot|\N|-74.81,4.31,0
Colombia|Cundinamarca|Funza|\N|-74.21,4.71,0
Colombia|Cundinamarca|Madrid|\N|-74.27,4.74,0
Colombia|Cundinamarca|Cajicá|\N|-74.03,4.92,0
Colombia|Cundinamarca|Ubaté|Villa de San Diego de Ubate|-73.82,5.32,0
Colombia|Cundinamarca|Sibaté|\N|-74.26,4.49,0
Colombia|Cundinamarca|Guaduas|\N|-74.6,5.06,0
Colombia|Cundinamarca|La Mesa|\N|-74.47,4.63,0
Colombia|Cundinamarca|Sopó|\N|-73.92,4.92,0
Colombia|Cundinamarca|Villeta|\N|-74.49,5.02,0
Colombia|Cundinamarca|Tocancipá|\N|-73.91,4.97,0
Colombia|Cundinamarca|Cota|\N|-74.1,4.82,0
Colombia|Cundinamarca|Pacho|\N|-74.17,5.14,0
Colombia|Cundinamarca|Puerto Salgar|\N|-74.66,5.47,0
Colombia|Cundinamarca|Tabio|\N|-74.1,4.92,0
Colombia|Cundinamarca|El Rosal|\N|-74.27,4.85,0
Colombia|Cundinamarca|La Calera|\N|-73.97,4.72,0
Colombia|Cundinamarca|Tenjo|\N|-74.15,4.87,0
Colombia|Cundinamarca|Chocontá|\N|-73.68,5.15,0
Colombia|Cundinamarca|Tocaima|\N|-74.64,4.47,0
Colombia|Cundinamarca|Bojacá|\N|-74.35,4.73,0
Colombia|Cundinamarca|Gachancipá|\N|-73.88,5,0
Colombia|Cundinamarca|Agua de Dios|\N|-74.67,4.38,0
Colombia|Cundinamarca|El Colegio|\N|-74.45,4.59,0
Colombia|Cundinamarca|Suesca|\N|-73.8,5.1,0
Colombia|Cundinamarca|Simijaca|\N|-73.86,5.51,0
Colombia|Cundinamarca|Cogua|\N|-73.98,5.07,0
Colombia|Cundinamarca|Susa|\N|-73.82,5.45,0
Colombia|Cundinamarca|Arbeláez|\N|-74.42,4.27,0
Colombia|Cundinamarca|Cáqueza|Caqueza|-73.95,4.42,0
Colombia|Cundinamarca|Subachoque|\N|-74.18,4.93,0
Colombia|Cundinamarca|Silvania|\N|-74.39,4.42,0
Colombia|Cundinamarca|Villapinzón|\N|-73.6,5.22,0
Colombia|Cundinamarca|Anapoima|\N|-74.54,4.52,0
Colombia|Cundinamarca|Nemocón|\N|-73.88,5.05,0
Colombia|Cundinamarca|La Vega|\N|-74.34,5,0
Colombia|Cundinamarca|Guasca|\N|-73.88,4.87,0
Colombia|Cundinamarca|Une|\N|-74.03,4.4,0
Colombia|Cundinamarca|San Bernardo|\N|-74.42,4.17,0
Colombia|Cundinamarca|Ricaurte|\N|-74.78,4.28,0
Colombia|Cundinamarca|Nilo|\N|-74.61,4.31,0
Colombia|Cundinamarca|Fómeque|Fomeque|-73.9,4.49,0
Colombia|Cundinamarca|La Palma|Chepigana|-74.38,5.34,0
Colombia|Cundinamarca|Viotá|\N|-74.53,4.44,0
Colombia|Cundinamarca|Guachetá|\N|-73.69,5.39,0
Colombia|Cundinamarca|Gachetá|\N|-73.64,4.82,0
Colombia|Cundinamarca|Choachí|\N|-73.93,4.53,0
Colombia|Cundinamarca|Medina|\N|-73.35,4.51,0
Colombia|Cundinamarca|Yacopí|\N|-74.34,5.47,0
Colombia|Cundinamarca|Anolaima|\N|-74.47,4.76,0
